,BRK-B,ARKK,VTV,MTUM,QUAL,IWM,USMV,Project-1 multi-asset portfolio
2021-07-31,0.001331300731545637,-0.08242853321613697,0.010112242324528564,0.009225619714498645,0.033792578317937805,-0.03627316466736885,0.035456967705790765,0.020084892782340047
2021-08-31,0.02687836515532882,0.016916606882124707,0.02088589778504546,0.04119280906440537,0.028319402474323185,0.02203105460432475,0.018761585893438237,0.015384962470603947
2021-09-30,-0.044896199970290596,-0.09423909555140642,-0.039423739877559094,-0.03467221997864778,-0.0645482964572357,-0.028803443923785976,-0.049870312285628215,-0.03667048693592001
2021-10-31,0.05154981753632537,0.097258680501219,0.05444347643076042,0.08587674115631794,0.0771274829914319,0.042514399477492804,0.05510189450068226,0.03964034520347082
2021-11-30,-0.03595695959400924,-0.12854551286130456,-0.030405150086084243,-0.039490123411074385,-0.006061176083107078,-0.04332390094716643,-0.02050285684389308,-0.0040947872846328615
2021-12-31,0.08053174441338261,-0.09773578810292395,0.06945027298462024,-0.004939904749280089,0.034941265840483945,0.022615059049640552,0.06832862015858686,0.025600771636359754
2022-01-31,0.04688959536345094,-0.20255837128810017,-0.010740590001381278,-0.0903091378198504,-0.06952476719024714,-0.09534730555823445,-0.0598270267304315,-0.04263894969023452
2022-02-28,0.026931261546338625,-0.06575632058332703,-0.011544023168134299,-0.026783508432315473,-0.04105114346853245,0.010335760217677459,-0.030633475502027552,-0.017288147322226832
2022-03-31,0.09786900065449644,-0.05931607317661325,0.03282173159552415,0.04773207649448352,0.03958374838069578,0.01157560058112983,0.05581076894071546,0.007095178483214726
2022-04-30,-0.08523424322832063,-0.28903298042602077,-0.04790922776288098,-0.12681992611165083,-0.08281931191106295,-0.09899191353891035,-0.053371151961612684,-0.07271093785031324
2022-05-31,-0.021518523281152037,-0.0648024730136191,0.023793753950530815,-0.006288908676103799,-0.0020007024810167248,0.0016465672557763548,0.00010850712176765394,-0.003604580845268301
2022-06-30,-0.13655803683453543,-0.0960864781041559,-0.07945905567978646,-0.06450008991951169,-0.09109338337900437,-0.08426347676281139,-0.04191819656757696,-0.05487366633138287
2022-07-31,0.10021830708249904,0.1308449130131956,0.04977616020986333,0.05089764939949606,0.09129697404059392,0.10483300647481189,0.05047463108906038,0.054984305883667116
2022-08-31,-0.06776832304896384,-0.0739141382510947,-0.02867738852167677,-0.021841658936325378,-0.05328498984227646,-0.021926684628024037,-0.03346744077979301,-0.04413842286536483
2022-09-30,-0.05097407186020529,-0.10099275427729114,-0.08001710005972483,-0.06144933172867016,-0.09947234860608754,-0.09850443352677972,-0.0726461592526617,-0.08254828267181712
2022-10-31,0.10282324349912783,0.012277289494996704,0.11504695118112893,0.12317639274847877,0.08063235607316496,0.10932995038817458,0.0747046364872068,0.022194692326497702
2022-11-30,0.07677064304919758,-0.02379857438924836,0.057040514057005734,0.03177926976064262,0.0742144751543813,0.01913668974488382,0.054270824923973296,0.06809880477460618
2022-12-31,-0.033745737668566284,-0.16978881171235996,-0.03632052824724133,-0.04257041529184438,-0.05952913754784386,-0.0684411941059391,-0.04082205104017425,-0.03791544123416782
2023-01-31,0.004981693651523392,0.2746690606909649,0.024354880823304885,-0.008982107049288653,0.06801631845975546,0.09468748899289452,0.011756557729345855,0.06647989880152931
2023-02-28,-0.02375181228005356,-0.011163632909719376,-0.03576752524477593,-0.04377755283357758,-0.03091618884650575,-0.020634032829657298,-0.038372922517191974,-0.0381221374086113
2023-03-31,0.008163537663180391,0.0145726780620608,-0.008218277829834815,0.0007289213720836274,0.044405420473697936,-0.05207337644719585,0.030863513165188254,0.04183628263037647
2023-04-30,0.06056062597754946,-0.11306873497843979,0.014239565994956287,0.0204501433461221,0.013587296852310242,-0.021437334088611877,0.011347434392560078,0.007560487890115145
2023-05-31,-0.02633626996878819,0.12362721788002355,-0.04479234669471994,-0.051854536012168446,0.0036112301468640895,-0.011761953541430455,-0.0358406793881419,-0.008853658116077474
2023-06-30,0.05804065734645558,0.08614573042958007,0.05733783832953687,0.0647630644481687,0.06029091782322471,0.0766732464590556,0.04051113792826322,0.02755823903861732
2023-07-31,0.027640737404921404,0.13845427043779307,0.03005315324601682,0.01283087299007252,0.0333143585927353,0.05658821994072078,0.009357031236427674,0.014633028246900218
2023-08-31,0.018911810864886417,-0.13730481484062468,-0.028307911395044013,-0.001433347810099679,-0.00885824114265615,-0.055327811816754995,-0.010869461324674864,-0.025735620410255174
2023-09-30,-0.031784797552900784,-0.08999508392999692,-0.037109230874031424,-0.052487930784303166,-0.05498021421271673,-0.06283597781539765,-0.032617493981581785,-0.05151165890755441
2023-10-31,-0.03030662727172137,-0.12040447566805743,-0.03109010379352159,-0.02094901677355307,-0.0194963158152279,-0.07384126862543813,-0.013403910189597829,-0.021713782263451414
2023-11-30,0.050297841274433444,0.31002412210858327,0.06239578962852495,0.08786496647645388,0.08209125828174742,0.08762534135786045,0.05971129065385679,0.07509745762947735
2023-12-31,-0.01357776760525123,0.1314622693270546,0.04659985393553609,0.04326040410519824,0.04259018237536469,0.11696188964836882,0.02337076693749604,0.04502294944453908
2024-01-31,0.07122661440647729,-0.13760050079101913,0.003995473899335549,0.05113528052382835,0.018135422257112427,-0.04371164927288204,0.016958528668508138,-0.0070360805269007185
2024-02-29,0.06266820324990639,0.12440603770560664,0.029155740580558902,0.0957698752414302,0.060783407422057435,0.05205269791533016,0.01674835848322152,0.016713235173006363
2024-03-31,0.02286168852703782,-0.02712923256478675,0.04738943914071855,0.024801563033565815,0.02342968253367614,0.030569457588865062,0.027075510450395662,0.023840833981206372
2024-04-30,-0.061272763837322025,-0.1368885484132901,-0.043813324736940634,-0.05935710488441823,-0.0496651711935083,-0.0731735827178975,-0.042149264797418734,-0.03817465421286079
2024-05-31,0.04013906289122411,-0.027639722568103917,0.025569977266804503,0.04918262958538851,0.05153816665454376,0.04598302259501681,0.024810812912880967,0.03366826701899024
2024-06-30,-0.022439783338447445,0.03123568841086009,-0.002569043864036798,0.04130056225664278,0.028297658210140058,-0.015343979614929521,0.013587575664588996,0.017249341129876732
2024-07-31,0.07342530274893816,0.03144989735904042,0.04287825442849664,-0.0245131428072452,0.001473385341920601,0.09885658479440823,0.03218431866300548,0.019267830175694726
2024-08-31,0.08053640462425174,-0.02039409408101031,0.024008035052282134,0.02871314129247096,0.030128330639277806,-0.02168543558823352,0.044372717601449146,0.017501238732913565
2024-09-30,-0.03690469663026108,0.05646405852130365,0.011304364847432028,0.025540659469114328,0.0076173037562417036,0.0031052749793851787,0.0003704687989600809,0.02070487692097212
2024-10-31,-0.024192869551379878,-0.0384045115036442,-0.017705437486855366,-0.005626249777561639,-0.019962579581561432,-0.018069953041205608,-0.01835623041671129,-0.02374608121379028
2024-11-30,0.06718773758105057,0.259456097480687,0.05240104859749861,0.06571006288711256,0.04627780919962521,0.10671813181676426,0.046672297908949556,0.021108651715010755
2024-12-31,-0.06527093062567464,-0.024569249638251543,-0.06742708751249378,-0.044717665872453814,-0.039739819158535826,-0.08743888579159183,-0.060300469143974654,-0.03088060210997342
2025-01-31,0.030252556234299934,0.1037510908038382,0.040009417446303076,0.05530834547442324,0.025949795914111763,0.021281806334691157,0.03188965675051562,0.02192338547011178
2025-02-28,0.0930577834472924,-0.11829919938076552,0.004792737257128224,-0.006494513175975633,-0.01306219557215019,-0.055534189499552605,0.025193644140592077,0.008505512403503248
2025-03-31,0.03309066690613645,-0.14825977079455657,-0.02798788324651362,-0.07563079407733923,-0.06008951939732603,-0.071941042232931,-0.009558616990790789,-0.020002636925496572
2025-04-30,-0.0022420051660643836,0.06501614535679716,-0.03973943884184989,0.03360477996212612,-0.012394725602782937,-0.026709149868905886,-0.015458231967472598,0.005790504020407975
2025-05-31,-0.058727348419919306,0.10497259564711839,0.02569294422242543,0.1007174725777216,0.04160357957616315,0.04859657828885891,0.006682031834611716,0.026639528762257416
2025-06-30,-0.03949413991155608,0.24353990149730084,0.03347307789459471,0.03664749566067378,0.03138355939278699,0.05178439327179525,0.003969987522712895,0.03130419000728464
2025-07-31,-0.03199374692755723,0.06830295703345109,-0.001702559979989734,0.0006361958266044164,0.0037106562867395697,0.013282862221423455,-0.01682299713204953,0.0016457593890069765
2025-08-31,0.062106598672767827,-0.008711758098876783,0.0311074470346582,0.006312340086442462,0.022432973075579923,0.06812675435517448,0.014016731081538029,0.01910091375733305
2025-09-30,-0.0037771973969351917,0.1479807378039862,0.01971805567588344,0.051390780578634526,0.02860082082739165,0.02849116686075134,0.009944105158959795,0.03542487560434168
2025-10-31,-0.05382527783537768,0.027354463619989423,-0.007614438344458926,-0.01239570155797439,0.005554556513230483,0.013947436687995732,-0.024301238846608807,0.016776525668448485
2025-11-30,0.0729517283676141,-0.10751789953807767,0.022409134947034896,-0.01861636789006593,0.0060677791107389715,0.007234354908225107,0.02007371306824968,0.004873468630749558
2025-12-31,-0.025120098314818692,-0.038038580894322147,0.0044722878316273,-0.00045030615884959725,0.0024035492302150884,-0.010493517498414248,-0.011581104601300393,-0.003022252910546738
2026-01-31,-0.04700675497022533,-0.029651007165402584,0.04286623287242641,0.01929234663230817,0.01613204422279935,0.05180174866737619,0.005814663465756656,0.025235531496775047
2026-02-28,0.04801891555109786,-0.028978696575006044,0.03479694547926973,-0.014250244848115854,0.00925415032819479,0.0039783915739427765,0.026887392426798187,0.020591567444271288
2026-03-31,-0.05389514680166517,-0.07586676802916568,-0.05102993633624807,-0.053322484661551636,-0.06460143685470886,-0.05251117238877932,-0.05083298536863755,-0.057488983702724136
2026-04-30,-0.014586156011816329,0.11915948286721657,0.05102454043805195,0.18039935633381454,0.07759631457855266,0.11794682419648907,0.01758738823121643,0.05656529974911874
2026-05-31,-0.0012418816058462705,0.07746435792968175,0.021418886976397926,0.10898530693515861,0.036658772665770216,0.04172490861581989,0.017610082857637425,0.028003966555603214
2026-06-30,0.05170715533252669,-0.016688862666238244,0.030872445797239925,0.08385702391457807,0.017199209624364845,0.034060756804763406,-0.0012206317093127333,-0.014361065727760289
2026-07-31,0.018982606706926388,-0.12183503918867436,0.005969051256593386,-0.12942662814797393,-0.0038012320796322633,-0.03408715135357057,0.011939490303289304,-0.016620808902110738
